person_in_placeContext	entity ID	placeName as written	_ - id	_ - uri
deathPlace	001460544	Minsk (Belarus)	248	http://geo-kima.org/place/248
deathPlace	001460546	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001460550	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460553	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460554	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001460555	Nagy-Szoelloes	TBA	
deathPlace	001460557	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460558	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
deathPlace	001460565	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001460568	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460569	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001460572	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460573	Constantin	TBA	
deathPlace	001460575	Orlovo (Altaĭskiĭ kraĭ, Russia)	19835	http://geo-kima.org/place/19835
deathPlace	001460576	Stomfa	TBA	
deathPlace	001460577	Sofia (Bulgaria)	668	http://geo-kima.org/place/668
deathPlace	001460579	Bet Oren (Israel)	561	http://geo-kima.org/place/561
deathPlace	001460581	Paris (France)	419	http://geo-kima.org/place/419
deathPlace	001460582	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460584	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460585	Lublin (Poland)	174	http://geo-kima.org/place/174
deathPlace	001460586	Artemivsʹk (Ukraine)	20284	http://geo-kima.org/place/20284
deathPlace	001460587	Tarnów (Województwo Małopolskie, Poland)	TBA	
deathPlace	001460588	Przemyśl (Poland)	424	http://geo-kima.org/place/424
deathPlace	001460592	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001460593	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460596	Balassagyarmat (Hungary)	11755	http://geo-kima.org/place/11755
deathPlace	001460601	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001460602	Zell a. Main	TBA	
deathPlace	001460604	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460605	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460607	Brześć Litewski (Poland)	14846	http://geo-kima.org/place/14846
deathPlace	001460608	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001460610	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001460611	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460612	Ostroh (Ukraine)	633	http://geo-kima.org/place/633
deathPlace	001460613	Stanislav, Ivano Frankovsk	TBA	
deathPlace	001460615	Enat (Israel)	70	http://geo-kima.org/place/70
deathPlace	001460618	St. Paul	TBA	
deathPlace	001460619	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460620	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460621	Casablanca (Morocco)	394	http://geo-kima.org/place/394
deathPlace	001460623	Negev (Israel)	2961	http://geo-kima.org/place/2961
deathPlace	001460624	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460625	Łódź (Poland)	179	http://geo-kima.org/place/179
deathPlace	001460626	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460628	Kublichi (Belarus)	TBA	
deathPlace	001460629	Rīga (Latvia)	TBA	
deathPlace	001460632	London (England)	688	http://geo-kima.org/place/688
deathPlace	001460633	Dubava	TBA	
deathPlace	001460635	Budapest (Hungary)	513	http://geo-kima.org/place/513
deathPlace	001460638	Oradea (Romania)	718	http://geo-kima.org/place/718
deathPlace	001460640	San Remo (Italy)	13674	http://geo-kima.org/place/13674
deathPlace	001460641	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001460642	Ramat Gan (Israel)	777	http://geo-kima.org/place/777
deathPlace	001460645	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460649	Utenai	TBA	
deathPlace	001460651	Rzeszów (Poland)	451	http://geo-kima.org/place/451
deathPlace	001460652	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460654	Tsefat (Israel)	377	http://geo-kima.org/place/377
deathPlace	001460655	Chania (Greece)	12409	http://geo-kima.org/place/12409
deathPlace	001460656	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001460657	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001460658	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001460659	En Hahoresh (Israel)	93	http://geo-kima.org/place/93
deathPlace	001460673	Chicago (Ill.)	282	http://geo-kima.org/place/282
deathPlace	001460684	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001460726	Baltimore (Md.)	515	http://geo-kima.org/place/515
deathPlace	001460742	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460744	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460745	Bohorodchany (Ukraine)	20456	http://geo-kima.org/place/20456
deathPlace	001460746	Germany	TBA	
deathPlace	001460750	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460751	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460758	Livorno (Italy)	132	http://geo-kima.org/place/132
deathPlace	001460759	Trieste (Italy)	763	http://geo-kima.org/place/763
deathPlace	001460763	Bene Brak (Israel)	594	http://geo-kima.org/place/594
deathPlace	001460765	Pilisvoereoesvar	TBA	
deathPlace	001460766	Tsefat (Israel)	377	http://geo-kima.org/place/377
deathPlace	001460771	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460773	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460774	Algiers?	TBA	
deathPlace	001460777	Chernihiv (Ukraine)	9159	http://geo-kima.org/place/9159
deathPlace	001460779	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460781	Wrocław (Poland)	951	http://geo-kima.org/place/951
deathPlace	001460789	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001460837	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001460845	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460851	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460852	Russia?	TBA	
deathPlace	001460877	Berlin (Germany)	578	http://geo-kima.org/place/578
deathPlace	001460906	Dubno (Ukraine)	895	http://geo-kima.org/place/895
deathPlace	001460916	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001461052	Radzivilishki	TBA	
deathPlace	001461054	Poland	7313	http://geo-kima.org/place/7313
deathPlace	001461055	Bratislava (Slovakia)	574	http://geo-kima.org/place/574
deathPlace	001461056	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001461057	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001461070	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001461071	Tarnów (Województwo Małopolskie, Poland)	TBA	
deathPlace	001461072	Rhodes (Greece)	468	http://geo-kima.org/place/468
deathPlace	001461073	Slutsk (Belarus)	104	http://geo-kima.org/place/104
deathPlace	001461074	Milchdorf, Tejfalu	TBA	
deathPlace	001461076	Mantua (Italy)	1627	http://geo-kima.org/place/1627
deathPlace	001461077	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001461078	Odesa (Ukraine)	740	http://geo-kima.org/place/740
deathPlace	001461079	Giv'at Hashelosha (Israel)	908	http://geo-kima.org/place/908
deathPlace	001461083	Chișinău (Moldova)	399	http://geo-kima.org/place/399
deathPlace	001461085	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461086	Hod Hasharon (Israel)	983	http://geo-kima.org/place/983
deathPlace	001461087	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461090	Dobre	TBA	
deathPlace	001461092	Hamburg	15596	http://geo-kima.org/place/15596
deathPlace	001461093	Działoszyce (Poland)	18456	http://geo-kima.org/place/18456
deathPlace	001461094	Druskieniki	TBA	
deathPlace	001461095	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001461096	Łęczna (Lublin, Poland)	TBA	
deathPlace	001461098	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461101	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461102	Podkamien	TBA	
deathPlace	001461103	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461104	Mykulynt︠s︡i (Ukraine)	18061	http://geo-kima.org/place/18061
deathPlace	001461106	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001461107	Bene Brak (Israel)	594	http://geo-kima.org/place/594
deathPlace	001461108	Aleppo (Syria)	794	http://geo-kima.org/place/794
deathPlace	001461109	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001461110	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001461112	Meknès (Morocco)	TBA	
deathPlace	001461113	Tripoli (Libya)	11763	http://geo-kima.org/place/11763
deathPlace	001461115	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001461116	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461117	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001461118	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001461119	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461120	Brześć Litewski (Poland)	14846	http://geo-kima.org/place/14846
deathPlace	001461121	Safed?	TBA	
deathPlace	001461122	Budapest (Hungary)	513	http://geo-kima.org/place/513
deathPlace	001461123	Giv'at Brener (Israel)	751	http://geo-kima.org/place/751
deathPlace	001461124	Dafna (Israel)	974	http://geo-kima.org/place/974
deathPlace	001461125	En Harod (Israel)	12370	http://geo-kima.org/place/12370
deathPlace	001461127	Dnipropetrovsʹk (Ukraine)	TBA	
deathPlace	001461131	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461135	Hadera (Israel)	858	http://geo-kima.org/place/858
deathPlace	001461136	Lesko (Poland)	11393	http://geo-kima.org/place/11393
deathPlace	001461137	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461138	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001461140	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461142	Krzeszów (Jelenia Góra, Poland)	19886	http://geo-kima.org/place/19886
deathPlace	001461144	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461148	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461149	Lipník nad Bečvou (Czech Republic)	20693	http://geo-kima.org/place/20693
deathPlace	001461154	Leszno (Poland)	139	http://geo-kima.org/place/139
deathPlace	001461155	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461156	Odesa (Ukraine)	740	http://geo-kima.org/place/740
deathPlace	001461157	Szerencs (Hungary)	10575	http://geo-kima.org/place/10575
deathPlace	001461158	Keszthely (Hungary)	6757	http://geo-kima.org/place/6757
deathPlace	001461159	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461160	Blankenese (Hamburg, Germany)	12470	http://geo-kima.org/place/12470
deathPlace	001461162	Galanta (Slovakia)	933	http://geo-kima.org/place/933
deathPlace	001461165	Meknès (Morocco)	TBA	
deathPlace	001461167	Meknès (Morocco)	TBA	
deathPlace	001461169	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
deathPlace	001461171	Worms (Germany)	7776	http://geo-kima.org/place/7776
deathPlace	001461172	Sataniv (Ukraine)	23839	http://geo-kima.org/place/23839
deathPlace	001461173	Bet Alfa (Israel)	563	http://geo-kima.org/place/563
deathPlace	001461175	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461178	Philadelphia (Pa.)	408	http://geo-kima.org/place/408
deathPlace	001461181	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461187	Yagur (Israel)	771	http://geo-kima.org/place/771
deathPlace	001461188	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461190	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461191	Yifat (Israel)	857	http://geo-kima.org/place/857
deathPlace	001461195	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461196	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
deathPlace	001461197	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461198	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461199	Sezimovo Ústí (Czech Republic)	TBA	
deathPlace	001461200	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
deathPlace	001461201	Shavkoto	TBA	
deathPlace	001461202	Burdujeni (Suceava, Romania)	27065	http://geo-kima.org/place/27065
deathPlace	001461203	Verona (Italy)	950	http://geo-kima.org/place/950
deathPlace	001461204	Bogotá (Colombia)	7644	http://geo-kima.org/place/7644
deathPlace	001461205	Ramat Yohanan (Israel)	462	http://geo-kima.org/place/462
deathPlace	001461207	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461208	Apsa	TBA	
deathPlace	001461210	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001461212	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001461215	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
deathPlace	001461219	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461221	Odoreu	TBA	
deathPlace	001461223	Newark (N.J.)	7180	http://geo-kima.org/place/7180
deathPlace	001461224	Winitsa	TBA	
deathPlace	001461226	Wyszogród (Poland)	14818	http://geo-kima.org/place/14818
deathPlace	001461228	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001461230	En Hashofet (Israel)	91	http://geo-kima.org/place/91
deathPlace	001461231	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461232	Suceava (Romania)	10866	http://geo-kima.org/place/10866
deathPlace	001461233	Soroca (Moldova)	63	http://geo-kima.org/place/63
deathPlace	001461242	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461243	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001461245	Dubbeln	TBA	
deathPlace	001461246	London (England)	688	http://geo-kima.org/place/688
deathPlace	001461249	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461250	Leipzig (Germany)	579	http://geo-kima.org/place/579
deathPlace	001461253	Olbersdorf (Germany)	TBA	
deathPlace	001461254	Prostějov (Czech Republic)	417	http://geo-kima.org/place/417
deathPlace	001461257	Nadvirna (Ukraine)	1640	http://geo-kima.org/place/1640
deathPlace	001461258	Moscow (Russia)	188	http://geo-kima.org/place/188
deathPlace	001461262	Dartmouth	TBA	
deathPlace	001461265	Saint Petersburg (Russia)	678	http://geo-kima.org/place/678
deathPlace	001461266	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461267	Łódź (Poland)	179	http://geo-kima.org/place/179
deathPlace	001461268	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461272	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461273	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001461277	Cambridge (England)	438	http://geo-kima.org/place/438
deathPlace	001461278	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461281	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461283	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461284	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461285	Hollywood (Los Angeles, Calif.)	6953	http://geo-kima.org/place/6953
deathPlace	001461287	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461288	Bulgary	TBA	
deathPlace	001461289	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001461290	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461291	En Hahoresh (Israel)	93	http://geo-kima.org/place/93
deathPlace	001461294	Gaza (Gaza Strip)	12982	http://geo-kima.org/place/12982
deathPlace	001461295	Sarid (Israel)	266	http://geo-kima.org/place/266
deathPlace	001461297	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461298	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
deathPlace	001461299	Berlin (Germany)	578	http://geo-kima.org/place/578
deathPlace	001461300	Hamadya (Israel)	796	http://geo-kima.org/place/796
deathPlace	001461302	Ljakhovici	TBA	
deathPlace	001461305	Oberdorf-Bopfingen	TBA	
deathPlace	001461307	Tysmenyt︠s︡i︠a︡ (Ukraine)	671	http://geo-kima.org/place/671
deathPlace	001461311	Rome (Italy)	440	http://geo-kima.org/place/440
deathPlace	001461329	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461331	Argenta (Italy)	16565	http://geo-kima.org/place/16565
deathPlace	001461334	Palanga (Lithuania)	8935	http://geo-kima.org/place/8935
deathPlace	001461336	Nesterov (Kaliningradskai︠a︡ oblastʹ, Russia)	19109	http://geo-kima.org/place/19109
deathPlace	001461339	Hashdod	TBA	
deathPlace	001461340	Bologna (Italy)	514	http://geo-kima.org/place/514
deathPlace	001461345	Uz︠h︡horod (Ukraine)	1718	http://geo-kima.org/place/1718
deathPlace	001461346	European Turkia?	TBA	
deathPlace	001461359	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001461360	Ma'oz Hayyim (Israel)	191	http://geo-kima.org/place/191
deathPlace	001461368	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001461369	Tiberias (Israel)	807	http://geo-kima.org/place/807
deathPlace	001461370	Buchach (Ukraine)	360	http://geo-kima.org/place/360
deathPlace	001461371	Budanow	TBA	
deathPlace	001461373	Hamburg	15596	http://geo-kima.org/place/15596
deathPlace	001461376	United States	6421	http://geo-kima.org/place/6421
deathPlace	001461378	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461379	Bratislava (Slovakia)	574	http://geo-kima.org/place/574
deathPlace	001461391	Tab (Hungary)	16797	http://geo-kima.org/place/16797
deathPlace	001461394	Chernivt︠s︡i (Ukraine)	6918	http://geo-kima.org/place/6918
deathPlace	001461454	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001461509	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001461527	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001462144	Bat Yam (Israel)	586	http://geo-kima.org/place/586
deathPlace	001462147	Buenos Aires (Argentina)	510	http://geo-kima.org/place/510
deathPlace	001462152	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001462177	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001462182	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001462205	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001462209	Frankfurt am Main (Germany)	422	http://geo-kima.org/place/422
